GO_Biological_Process_2021,positive regulation of mitotic cell cycle phase transition (GO:1901992),8/58,9.470218072957298e-06,0.00020459244704785104,0,0,8.827943661971831,102.11599024399882,RB1;CCNB1;ESPL1;UBE2C;CDCA5;CDK1;DTL;DLGAP5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,regulation of DNA recombination (GO:0000018),7/42,9.560716336592367e-06,0.0002046172001009021,0,0,11.012359550561795,127.27917673966844,RAD51AP1;MSH6;RAD51;MSH2;CHEK1;RPA2;KPNA2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,acyl-CoA biosynthetic process (GO:0071616),5/17,9.906854049104247e-06,0.00020624268884044292,0,0,22.841014897579143,263.18065392403656,SCD;FASN;DIP2A;MLYCD;ACACA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,DNA biosynthetic process (GO:0071897),5/17,9.906854049104247e-06,0.00020624268884044292,0,0,22.841014897579143,263.18065392403656,POLA1;RFC3;POLD1;TYMS;POLE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,DNA replication checkpoint signaling (GO:0000076),5/17,9.906854049104247e-06,0.00020624268884044292,0,0,22.841014897579143,263.18065392403656,CDT1;CDC45;ORC1;TIMELESS;CDC6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,positive regulation of DNA biosynthetic process (GO:2000573),8/61,1.3877074096126547e-05,0.00028629278991107926,0,0,8.326973159712995,93.13946326786842,RFC5;RFC3;RFC4;PCNA;RFC2;DSCC1;CHTF18;AURKB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,mitotic G2/M transition checkpoint (GO:0044818),7/45,1.5347674869710727e-05,0.0003138051379610497,0,0,10.141410408042578,112.4129359502909,ORC1;CHEK1;PLK1;CDK1;BRCA1;CDC6;DTL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,fatty acid metabolic process (GO:0006631),11/124,1.6423694261976788e-05,0.00033283415805245,0,0,5.399336283185841,59.48332964043321,FAAH;GPAM;ACOX1;FASN;NAAA;ACAD9;PNPLA3;MLYCD;CROT;PPARA;ACACA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,negative regulation of cell cycle process (GO:0010948),8/64,1.989442604896377e-05,0.00039963364607128977,0,0,7.879678068410462,85.29807426016164,BMP4;RRM2;RAD51;ESPL1;PPP1R10;CHEK1;BRCA1;AURKB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,regulation of attachment of spindle microtubules to kinetochore (GO:0051988),4/10,2.0558248731717157e-05,0.0004058481861692439,0,0,36.45496750232126,393.4310610324701,CCNB1;RACGAP1;SPAG5;ECT2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,dosage compensation (GO:0007549),4/10,2.0558248731717157e-05,0.0004058481861692439,0,0,36.45496750232126,393.4310610324701,RBM15B;RBM15;METTL3;BRCA1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,mitotic G1 DNA damage checkpoint signaling (GO:0031571),8/65,2.233200741805439e-05,0.00043709655544738935,0,0,7.741042747714356,82.90261678698853,CCNB1;PCNA;CHEK2;CDK2;CDK1;RPA2;TP53;AURKA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,negative regulation of mitotic cell cycle (GO:0045930),7/48,2.376576096253184e-05,0.00046121688647625343,0,0,9.397917237599342,100.06211178176508,BMP4;ZWILCH;CHEK1;BUB1B;BUB1;ZWINT;MAD2L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,regulation of toll-like receptor 2 signaling pathway (GO:0034135),4/11,3.1843540941918774e-05,0.000612787468546168,0,0,31.245523278949463,323.5372697753908,TLR1;MFHAS1;CYBA;TLR6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,fatty-acyl-CoA metabolic process (GO:0035337),5/22,3.9124500892600414e-05,0.0007466258920337912,0,0,16.118961551100888,163.5874990843151,DGAT2;DGAT1;SCD;FASN;ACACA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,cell cycle checkpoint signaling (GO:0000075),4/12,4.708218366789355e-05,0.0008765707365811075,0,0,27.338440111420613,272.389716427092,ZWILCH;BUB1B;BUB1;ZWINT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,dosage compensation by inactivation of X chromosome (GO:0009048),4/12,4.708218366789355e-05,0.0008765707365811075,0,0,27.338440111420613,272.389716427092,RBM15B;RBM15;METTL3;BRCA1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,mitotic nuclear membrane disassembly (GO:0007077),4/12,4.708218366789355e-05,0.0008765707365811075,0,0,27.338440111420613,272.389716427092,CCNB2;CCNB1;PLK1;CDK1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,positive regulation of cytokinesis (GO:0032467),6/37,4.9565402899466486e-05,0.0009153610696756312,0,0,10.629438872323124,105.36130989703688,SVIL;RACGAP1;KIF23;CDC6;ECT2;AURKB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,deoxyribonucleotide metabolic process (GO:0009262),3/5,5.7713200721904505e-05,0.0010406553515996,0,0,81.8125,798.4920149279993,RRM1;RRM2;RRM2B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,neutral lipid catabolic process (GO:0046461),3/5,5.7713200721904505e-05,0.0010406553515996,0,0,81.8125,798.4920149279993,ABHD12;ABHD6;MGLL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,positive regulation of blood-brain barrier permeability (GO:1905605),3/5,5.7713200721904505e-05,0.0010406553515996,0,0,81.8125,798.4920149279993,TJP1;OCLN;TJP3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,triglyceride metabolic process (GO:0006641),7/55,5.874651677640887e-05,0.0010510119017029,0,0,8.024520131086142,78.1771115155729,FABP3;DGAT2;DGAT1;FABP5;GPAM;FABP7;PNPLA3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,establishment of mitotic spindle orientation (GO:0000132),5/24,6.129128452320032e-05,0.0010879425000711,0,0,14.420758600411643,139.87952558257612,DYNLT1;PLK1;CENPA;NDC80;MAD2L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,monocarboxylic acid metabolic process (GO:0032787),11/143,6.176092795163756e-05,0.0010879425000711,0,0,4.617660984848484,44.75547678249455,PDHX;PDHA2;PDHA1;GPAM;FASN;NAAA;CROT;DLAT;PDHB;PPARA;DLD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,response to UV (GO:0009411),9/99,7.967225494133887e-05,0.0013927439985928,0,0,5.521751412429379,52.112021226968125,MSH6;FEN1;PCNA;MSH2;POLD1;METTL3;TP53;DTL;AURKB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,regulation of pathway-restricted SMAD protein phosphorylation (GO:0060393),7/58,8.308191852434182e-05,0.0014413454047025,0,0,7.551332892707645,70.94993361178545,BMP4;TWSG1;BMP2;BMPER;GDF15;TTK;BMP5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,regulation of G2/M transition of mitotic cell cycle (GO:0010389),11/149,8.958626302879545e-05,0.0015412055887211,0,0,4.415534420289855,41.15414327271786,TPX2;CCNB1;CENPF;PSME3;PLK1;CDK2;CUL1;CDK1;HMMR;DTL;AURKA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,acylglycerol metabolic process (GO:0006639),6/41,9.018408248412008e-05,0.0015412055887211,0,0,9.412725090036014,87.66689871838317,ABHD12;DGAT2;DGAT1;PNPLA3;ABHD6;MGLL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,nuclear membrane disassembly (GO:0051081),4/14,9.250897673083864e-05,0.0015692263460268,0,0,21.868523676880223,203.11932816813768,CCNB2;CCNB1;PLK1;CDK1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,regulation of double-strand break repair (GO:2000779),6/42,0.00010362139842883436,0.0017448014882502,0,0,9.15079365079365,83.95639687434877,RAD51AP1;RAD51;CHEK1;SPIRE2;TIMELESS;RPA2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,nucleobase-containing small molecule interconversion (GO:0015949),5/27,0.00011132158606823058,0.0018607768766149,0,0,12.452386998476385,113.3551668567612,DUT;RRM1;RRM2;RRM2B;TYMS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,cellular response to bacterial lipopeptide (GO:0071221),3/6,0.00011387131145054288,0.0018760093756959,0,0,54.53888888888889,495.2371951638884,TLR1;TLR6;TLR2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,positive regulation of toll-like receptor 2 signaling pathway (GO:0034137),3/6,0.00011387131145054288,0.0018760093756959,0,0,54.53888888888889,495.2371951638884,TLR1;MFHAS1;CYBA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,DNA-dependent DNA replication maintenance of fidelity (GO:0045005),6/43,0.00011860174151751856,0.0019399856291079,0,0,8.90302066772655,80.48098659821598,PCNA;RAD51;MCM9;POLD1;TIMELESS;POLE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,glycogen metabolic process (GO:0005977),5/28,0.00013351810885309966,0.0021661535169031,0,0,11.910371629827544,106.25568211128908,GYS2;GYS1;PPP1R3C;PHKG2;PHKB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,positive regulation of cell division (GO:0051781),6/44,0.00013524996387619535,0.0021661535169031,0,0,8.66828836797877,77.22045793794732,SVIL;RACGAP1;KIF23;CDC6;ECT2;AURKB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,chromosome organization (GO:0051276),9/106,0.000135266354985653,0.0021661535169031,0,0,5.121439804298445,45.62314154185367,MSH6;TOP2A;DDB1;CENPT;CDT1;MSH2;NUF2;CDCA8;NDC80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,regulation of cell cycle G2/M phase transition (GO:1902749),8/85,0.0001554768067392275,0.0024700506898778,0,0,5.724528992134626,50.19847481974488,TPX2;CENPF;PLK1;CDK2;CDK1;HMMR;TP53;AURKA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,lipid homeostasis (GO:0055088),7/64,0.00015640058953375225,0.0024700506898778,0,0,6.754385964912281,59.18929183821348,CEBPA;FABP3;DGAT2;ABHD4;ACOX1;POLD1;PNPLA3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,regulation of mitotic sister chromatid separation (GO:0010965),4/16,0.0001634307640167306,0.0025634003397144,0,0,18.221912720519963,158.87906402976063,CENPE;UBE2C;PLK1;CDC6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,establishment of spindle orientation (GO:0051294),5/30,0.00018792197686999724,0.0029077116691371,0,0,10.956424581005589,94.00046608029884,DYNLT1;PLK1;CENPA;NDC80;MAD2L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,maintenance of blood-brain barrier (GO:0035633),5/30,0.00018792197686999724,0.0029077116691371,0,0,10.956424581005589,94.00046608029884,TJP1;OCLN;CLDN12;MBP;TJP3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,telomere organization (GO:0032200),6/47,0.00019653539923731773,0.0029233504032209,0,0,8.032793605246978,68.55722648582724,XRCC6;PCNA;POLD1;RPA3;RPA1;RPA2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,positive regulation of pathway-restricted SMAD protein phosphorylation (GO:0010862),6/47,0.00019653539923731773,0.0029233504032209,0,0,8.032793605246978,68.55722648582724,BMP4;BMP2;TWSG1;GDF15;TTK;BMP5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,axon ensheathment in central nervous system (GO:0032291),3/7,0.00019659212318604003,0.0029233504032209,0,0,40.90208333333333,349.0738980809921,MYRF;PLP1;SOX10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,regulation of blood-brain barrier permeability (GO:1905603),3/7,0.00019659212318604003,0.0029233504032209,0,0,40.90208333333333,349.0738980809921,TJP1;OCLN;TJP3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,DNA ligation (GO:0006266),3/7,0.00019659212318604003,0.0029233504032209,0,0,40.90208333333333,349.0738980809921,TOP2A;XRCC6;LIG1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,somatic recombination of immunoglobulin gene segments (GO:0016447),3/7,0.00019659212318604003,0.0029233504032209,0,0,40.90208333333333,349.0738980809921,MSH6;MSH2;TCF3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,cellular response to ionizing radiation (GO:0071479),6/48,0.00022121691680819343,0.0032473508941715,0,0,7.841136454581833,65.99388063887703,RAD51AP1;XRCC6;RAD51;GRB2;ECT2;TP53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
