"Expanded downregulated network,""46,XY partial gonadal dysgenesis"",0.0007589460522078841";;
"Expanded downregulated network,""MICROPHTHALMIA, ISOLATED 1"",0.0007707372519577516";;
Expanded downregulated network,Liver Cirrhosis,0.0007707372519577516;;
Expanded downregulated network,Megalanecephaly Polymicrogyria-Polydactyly Hydrocephalus Syndrome,0.0007707372519577516;;
"Expanded downregulated network,""Microphthalmos, Autosomal Recessive"",0.0007707372519577516";;
Expanded downregulated network,Verrucous epidermal nevus,0.0007920220669549379;;
Expanded downregulated network,Linear Verrucous Epidermal Nevus,0.0007920220669549379;;
Expanded downregulated network,Ischemic stroke,0.0007920220669549379;;
Expanded downregulated network,Organoid Nevus Phakomatosis,0.0007920220669549379;;
Expanded downregulated network,Auriculo-Ventricular Dissociation,0.0007920220669549379;;
Expanded downregulated network,Inflammatory linear verrucous epidermal nevus,0.0007920220669549379;;
Expanded downregulated network,Heart Block,0.0007920220669549379;;
Expanded downregulated network,Gastroesophageal reflux disease,0.0007920220669549379;;
Expanded downregulated network,Nevus Sebaceus of Jadassohn,0.0007920220669549379;;
Expanded downregulated network,Nevus sebaceous,0.0007920220669549379;;
Expanded downregulated network,Dysphoric mood,0.0008083619025268923;;
Expanded downregulated network,Mental deterioration,0.0008083619025268923;;
Expanded downregulated network,Mild cognitive disorder,0.0008083619025268923;;
Expanded downregulated network,Merkel cell carcinoma,0.0008124753206586148;;
Expanded downregulated network,Juvenile polyposis syndrome,0.0008167658766012926;;
Expanded downregulated network,Juvenile Polyposis Coli,0.0008167658766012926;;
Expanded downregulated network,JUVENILE POLYPOSIS OF STOMACH,0.0008167658766012926;;
Expanded downregulated network,Clear Cell Sarcoma of Soft Tissue,0.000821308994503263;;
Expanded downregulated network,Mercury Encephalopathy,0.0008265361984353972;;
Expanded downregulated network,Mercurial Neuroanesthenia,0.0008265361984353972;;
Expanded downregulated network,Minamata Disease,0.0008265361984353972;;
"Expanded downregulated network,""Mercury Poisoning, Organic"",0.0008265361984353972";;
Expanded downregulated network,Mad Hatter Disease,0.0008265361984353972;;
"Expanded downregulated network,""Mercury Poisoning, Nervous System"",0.0008265361984353972";;
Expanded downregulated network,Inorganic Mercury Poisoning,0.0008265361984353972;;
Expanded downregulated network,Mercury Psychosis,0.0008265361984353972;;
Expanded downregulated network,Abnormality of the skeletal system,0.0008265361984353972;;
"Expanded downregulated network,""Gait, Unsteady"",0.0008346693986733184";;
Expanded downregulated network,Thoracic Diseases,0.0008377474544954643;;
Expanded downregulated network,Leukostasis,0.0008377474544954643;;
Expanded downregulated network,Bronchopulmonary Dysplasia,0.0008377474544954643;;
Expanded downregulated network,Cytomegalovirus Infections,0.0008460040176592092;;
Expanded downregulated network,Aortic valve disorder,0.0008464242241779583;;
Expanded downregulated network,Seminoma,0.0008464242241779583;;
Expanded downregulated network,Hamman-Rich syndrome,0.0008468318327705461;;
Expanded downregulated network,Peritonitis,0.0008638485770952078;;
Expanded downregulated network,Secondary Peritonitis,0.0008638485770952078;;
Expanded downregulated network,Primary Peritonitis,0.0008638485770952078;;
Expanded downregulated network,Neonatal inflammatory skin and bowel disease,0.0008643133787808051;;
"Expanded downregulated network,""Anemia, Microangiopathic"",0.0008643133787808051";;
Expanded downregulated network,Microangiopathic hemolytic anemia,0.0008643133787808051;;
"Expanded downregulated network,""Anemia, Hemolytic, Acquired"",0.0008643133787808051";;
Expanded downregulated network,Structural Clinical Interview for DSM-III,0.0008662362557795208;;
Expanded downregulated network,Cystic Fibrosis,0.0008762781500355924;;
Expanded downregulated network,Abnormality of vision,0.000907778386182659;;
Expanded downregulated network,Varicosity,0.0009239565788727687;;
Expanded downregulated network,Myoclonic Astatic Epilepsy,0.0009421066562677095;;
Expanded downregulated network,Bile duct carcinoma,0.0009563519846563083;;
"Expanded downregulated network,""Carcinoma, Transitional Cell"",0.0009815803176404835";;
"Expanded downregulated network,""Lymphohistiocytosis, Hemophagocytic"",0.0009877666133124067";;
Expanded downregulated network,Malignant neoplasm of kidney,0.0009886928070981917;;
Expanded downregulated network,Agyria,0.0009942092530475638;;
Expanded downregulated network,FG SYNDROME 3,0.001021212551657033;;
Expanded downregulated network,Submucous cleft of hard palate,0.001027722380733773;;
Expanded downregulated network,Cleft Soft Palate,0.001027722380733773;;
Expanded downregulated network,Squamous cell carcinoma of lung,0.001027722380733773;;
Expanded downregulated network,Cleft uvula,0.001027722380733773;;
Expanded downregulated network,Cleft of hard palate,0.001027722380733773;;
Expanded downregulated network,Acute Kidney Tubular Necrosis,0.001027722380733773;;
Expanded downregulated network,Mesothelioma,0.0010509846883521017;;
Expanded downregulated network,Acute Myeloid Leukemia (AML-M2),0.0010509846883521017;;
Expanded downregulated network,Angelman Syndrome,0.0010509846883521017;;
Expanded downregulated network,Acute myeloid leukemia with t(8;16)(p11;p13) translocation,0.0010523246531434776
"Expanded downregulated network,""Motor Neuron Disease, Lower"",0.0010603116763415804";;
Expanded downregulated network,Hematopoietic Neoplasms,0.0010603116763415804;;
"Expanded downregulated network,""Motor Neuron Disease, Secondary"",0.0010603116763415804";;
"Expanded downregulated network,""Motor Neuron Disease, Upper"",0.0010603116763415804";;
Expanded downregulated network,Anterior Horn Cell Disease,0.0010603116763415804;;
Expanded downregulated network,Familial Motor Neuron Disease,0.0010603116763415804;;
Expanded downregulated network,Microphthalmia associated with colobomatous cyst,0.001082864166934166;;
Expanded downregulated network,Urogenital Abnormalities,0.0010895230272547959;;
Expanded downregulated network,Carcinoma,0.001101153567551808;;
"Expanded downregulated network,""Autoimmune Lymphoproliferative Syndrome Type 1, Autosomal Dominant"",0.001101153567551808";;
Expanded downregulated network,Fever,0.001101153567551808;;
Expanded downregulated network,Microcephaly,0.00111428839728915;;
Expanded downregulated network,Adult type dermatomyositis,0.00111428839728915;;
"Expanded downregulated network,""Chromosome 22q11.2 Deletion Syndrome, Distal"",0.00111428839728915";;
Expanded downregulated network,Rhabdomyosarcoma,0.00111428839728915;;
Expanded downregulated network,Hyperlipidemia,0.00111428839728915;;
Expanded downregulated network,Dermatomyositis,0.00111428839728915;;
"Expanded downregulated network,""Dermatomyositis, Childhood Type"",0.00111428839728915";;
"Expanded downregulated network,""Mental Retardation, X-Linked Nonsyndromic"",0.0011402153138131694";;
Expanded downregulated network,Miller Dieker syndrome,0.0011402153138131694;;
Expanded downregulated network,Abnormality of the eye,0.0011415896885099651;;
Expanded downregulated network,Spinal Cord Diseases,0.0011478110215499208;;
Expanded downregulated network,Polycythemia,0.0011478110215499208;;
Expanded downregulated network,Polysyndactyly,0.0011695825484307303;;
Expanded downregulated network,prenatal alcohol exposure,0.0011711717084015652;;
Expanded downregulated network,Pancreatic Endocrine Carcinoma,0.001186211911767789;;
Expanded downregulated network,Spastic Paraplegia,0.001189919713994541;;
Expanded downregulated network,Gastric ulcer,0.0012280622326922353;;
Expanded downregulated network,Paraganglioma,0.0012280622326922353;;
"Expanded downregulated network,""Scleroderma, Limited"",0.0012280622326922353";;
Expanded downregulated network,CREST Syndrome,0.0012280622326922353;;
Expanded downregulated network,Manic mood,0.0012656671822553242;;
Expanded downregulated network,Alcoholic Steatohepatitis,0.0012656671822553242;;
Expanded downregulated network,Fibrosis,0.001274817070367836;;
Expanded downregulated network,Bonnevie-Ullrich Syndrome,0.001274817070367836;;
"Expanded downregulated network,""Gonadal Dysgenesis, 45,X"",0.001274817070367836";;
Expanded downregulated network,Prolactinoma,0.001274817070367836;;
Expanded downregulated network,Turner Syndrome,0.001274817070367836;;
Expanded downregulated network,Polycystic Ovary Syndrome,0.0012850339812682681;;
Expanded downregulated network,Sodium measurement,0.001288100499605128;;
Expanded downregulated network,Adverse Event by CTCAE Category,0.001288100499605128;;
Expanded downregulated network,Stable angina,0.0013020177939244697;;
Expanded downregulated network,Primary pigmented nodular adrenocortical disease,0.0013212984780378713;;
Expanded downregulated network,Thoracic Neoplasms,0.001326259775782534;;
"Expanded downregulated network,""Lymphoma, Extranodal NK-T-Cell"",0.0013441662201344109";;
Expanded downregulated network,Nasal Type Extranodal NK/T-Cell Lymphoma,0.0013441662201344109;;
Expanded downregulated network,clinical depression,0.0013461308880301844;;
Expanded downregulated network,Coronary Stenosis,0.0013713063683572224;;
Expanded downregulated network,Pancreatitis,0.0013868509270498653;;
Expanded downregulated network,Waardenburg Syndrome Type 2,0.0013868509270498653;;
Expanded downregulated network,Fibrous skin tumor of tuberous sclerosis,0.0013868509270498653;;
Expanded downregulated network,Heymann Nephritis,0.001409893129693504;;
Expanded downregulated network,Anthracosis,0.001409893129693504;;
Expanded downregulated network,Pancreatic Diseases,0.001409893129693504;;
Expanded downregulated network,Idiopathic Membranous Glomerulonephritis,0.001409893129693504;;
Expanded downregulated network,Testicular Diseases,0.0014146022204433643;;
Expanded downregulated network,Congenital Foot Deformity,0.0014146022204433643;;
Expanded downregulated network,Acquired Meningomyelocele,0.0014146022204433643;;
Expanded downregulated network,Meningomyelocele,0.0014146022204433643;;
"Expanded downregulated network,""MIGRAINE WITH OR WITHOUT AURA, SUSCEPTIBILITY TO, 1"",0.0014146022204433643";;
Expanded downregulated network,T-Cell Large Granular Lymphocyte Leukemia,0.0014146022204433643;;
Expanded downregulated network,OROFACIAL CLEFT 5,0.0014146022204433643;;
Expanded downregulated network,Myelocele,0.0014146022204433643;;
Expanded downregulated network,Alveolar rhabdomyosarcoma,0.0014210681135822714;;
Expanded downregulated network,Inappropriate ACTH Secretion Syndrome,0.0014210681135822714;;
"Expanded downregulated network,""Heart Failure, Diastolic"",0.001430986608611532";;
Expanded downregulated network,Coloboma of choroid and retina,0.0014324029992546015;;
"Expanded downregulated network,""Leiomyosarcoma, Myxoid"",0.0014324029992546015";;
Expanded downregulated network,Congenital coloboma of iris,0.0014324029992546015;;
"Expanded downregulated network,""Leiomyosarcoma, Epithelioid"",0.0014324029992546015";;
Expanded downregulated network,leiomyosarcoma,0.0014324029992546015;;
Expanded downregulated network,Congenital hemihypertrophy,0.0014425289593351;;
Expanded downregulated network,Pulmonary arterial hypertension,0.0014615718229783704;;
Expanded downregulated network,Autosomal Recessive Primary Microcephaly,0.0014615718229783704;;
Expanded downregulated network,Coronary heart disease,0.001463938732813036;;
Expanded downregulated network,Hereditary Melanoma,0.0014761713451718875;;
"Expanded downregulated network,""Intracranial Arteriovenous Malformation, Ruptured"",0.0015073580620382704";;
"Expanded downregulated network,""Arteriovenous Malformations, Cerebral"",0.0015073580620382704";;
"Expanded downregulated network,""Diagnosis, Psychiatric"",0.0015073580620382704";;
Expanded downregulated network,Behavior Disorders,0.0015073580620382704;;
Expanded downregulated network,Mental disorders,0.0015073580620382704;;
"Expanded downregulated network,""Mental Disorders, Severe"",0.0015073580620382704";;
Expanded downregulated network,Intracranial Arteriovenous Malformation,0.0015073580620382704;;
Expanded downregulated network,Hematochezia,0.0015083682891276727;;
Expanded downregulated network,Placenta Disorders,0.0015083682891276727;;
Expanded downregulated network,Gastrointestinal Stromal Tumors,0.0015296165859543488;;
Expanded downregulated network,Bilateral Headache,0.0015398457493135595;;
Expanded downregulated network,Periorbital Headache,0.0015398457493135595;;
Expanded downregulated network,Throbbing Headache,0.0015398457493135595;;
Expanded downregulated network,Headache,0.0015398457493135595;;
Expanded downregulated network,Retro-Ocular Headache,0.0015398457493135595;;
Expanded downregulated network,Hemicrania,0.0015398457493135595;;
Expanded downregulated network,Early onset schizophrenia,0.0015398457493135595;;
Expanded downregulated network,Generalized Headache,0.0015398457493135595;;
Expanded downregulated network,Orthostatic Headache,0.0015398457493135595;;
Expanded downregulated network,VACTERL Association With Hydrocephalus,0.0015398457493135595;;
Expanded downregulated network,Ocular Headache,0.0015398457493135595;;
Expanded downregulated network,Sharp Headache,0.0015398457493135595;;
Expanded downregulated network,Vertex Headache,0.0015398457493135595;;
Expanded downregulated network,Ventricular Fibrillation,0.0015398457493135595;;
Expanded downregulated network,Cri-du-Chat Syndrome,0.0015896663877334534;;
Expanded downregulated network,Neointima Formation,0.0015924860161893302;;
Expanded downregulated network,Panic Attacks,0.0016079812552849337;;
Expanded downregulated network,Panic Disorder,0.0016079812552849337;;
Expanded downregulated network,Familial schizencephaly,0.0016120534092888353;;
Expanded downregulated network,Diffuse Scleroderma,0.0016368983787168152;;
Expanded downregulated network,Bilateral Periventricular Nodular Heterotopia,0.0016368983787168152;;
Expanded downregulated network,Osteitis Deformans,0.0016368983787168152;;
Expanded downregulated network,Rhabdomyolysis,0.0016732299313247923;;
Expanded downregulated network,Depressed mood,0.0016753610202447687;;
Expanded downregulated network,Von Hippel-Lindau Syndrome,0.0016796743721310332;;
Expanded downregulated network,Congenital aneurysm of ascending aorta,0.0016796743721310332;;
Expanded downregulated network,Dystonia,0.0017001187170276404;;
"Expanded downregulated network,""Familial Partial Lipodystrophy, Type 1"",0.0017183704290116338";;
"Expanded downregulated network,""Familial Partial Lipodystrophy, Type 2"",0.0017183704290116338";;
Expanded downregulated network,Familial partial lipodystrophy,0.0017183704290116338;;
Expanded downregulated network,Stomatitis,0.0017305874093743129;;
Expanded downregulated network,Oral Mucositis,0.0017305874093743129;;
Expanded downregulated network,Abnormality of the face,0.0017312982378008455;;
"Expanded downregulated network,""Lipid Metabolism, Inborn Errors"",0.001740658151482521";;
Expanded downregulated network,Polyuria,0.001740658151482521;;
Expanded downregulated network,Craniosynostosis,0.001740658151482521;;
"Expanded downregulated network,""Lipomatosis, Multiple"",0.0017518988359477585";;
Expanded downregulated network,Pleomorphic Lipoma,0.0017518988359477585;;
Expanded downregulated network,Hibernoma,0.0017518988359477585;;
Expanded downregulated network,Finding of Mean Corpuscular Hemoglobin,0.0017819699884545875;;
Expanded downregulated network,Erythrocyte Mean Corpuscular Hemoglobin Test,0.0017819699884545875;;
Expanded downregulated network,Fetal Growth Retardation,0.0017861147900805675;;
Expanded downregulated network,Other License Status,0.0017861147900805675;;
Expanded downregulated network,Cafe-au-Lait Spots,0.0017861147900805675;;
Expanded downregulated network,Pneumonia,0.001792473441528756;;
Expanded downregulated network,Nephritis,0.0018251806254929827;;
"Expanded downregulated network,""Agammaglobulinemia, non-Bruton type"",0.0018284509495048655";;
Expanded downregulated network,Systemic onset juvenile chronic arthritis,0.0018378143370731004;;
Expanded downregulated network,Atrioventricular Septal Defect,0.0018378143370731004;;
Expanded downregulated network,Neonatal diabetes mellitus,0.0018378143370731004;;
Expanded downregulated network,ATRIOVENTRICULAR CANAL DEFECT,0.0018378143370731004;;
Expanded downregulated network,Acute Lung Injury,0.0018470468877277077;;
Expanded downregulated network,Skin Ulcer,0.0018470468877277077;;
Expanded downregulated network,Macrocephaly,0.001871321807997901;;
Expanded downregulated network,Hypoplastic Left Heart Syndrome,0.0018956143185979992;;
Expanded downregulated network,Chromosomal translocation,0.0019150259487733363;;
Expanded downregulated network,Scarring alopecia,0.0019150259487733363;;
"Expanded downregulated network,""Lymphoma, Follicular"",0.0019150259487733363";;
Expanded downregulated network,Primary Hyperthyroidism,0.0019237299139582022;;
Expanded downregulated network,Neurogenic Inflammation,0.0019498331525259988;;
Expanded downregulated network,Acrodermatitis,0.0019498331525259988;;
Expanded downregulated network,Gianotti-Crosti Syndrome,0.0019498331525259988;;
Expanded downregulated network,Vasculitis,0.0019498331525259988;;
Expanded downregulated network,Hereditary clear cell renal cell carcinoma,0.0019870132990504243;;
"Expanded downregulated network,""Hyper-Immunoglobulin E Syndrome, Autosomal Recessive"",0.0020021864036442447";;
"Expanded downregulated network,""Hyper-Immunoglobulin E Syndrome, Autosomal Dominant"",0.0020021864036442447";;
Expanded downregulated network,Frontotemporal Lobar Degeneration,0.0020071644529729574;;
"Expanded downregulated network,""Nephritis, Tubulointerstitial"",0.0020071644529729574";;
Expanded downregulated network,Deep Vein Thrombosis,0.0020407652248202067;;
Expanded downregulated network,Male Germ Cell Tumor,0.0020551444981943396;;
Expanded downregulated network,Disturbance in mood,0.002073583415995616;;
Expanded downregulated network,Endomyocardial Fibrosis,0.002090069054583092;;
Expanded downregulated network,Leukopenia,0.002090069054583092;;
Expanded downregulated network,Hemangioblastoma,0.002092628995698913;;
Expanded downregulated network,Multiple Hemangioblastomas,0.002092628995698913;;
Expanded downregulated network,Familial intrahepatic cholestasis of pregnancy,0.0021286594767481342;;
Expanded downregulated network,Abruptio Placentae,0.0021352714608385;;
Expanded downregulated network,Abnormality of the intestine,0.002139946319843548;;
Expanded downregulated network,Frontometaphyseal dysplasia,0.002139946319843548;;
Expanded downregulated network,Anaplasia,0.00219258581571336;;
Expanded downregulated network,Gastro-enteropancreatic neuroendocrine tumor,0.002209811981958604;;
Expanded downregulated network,Diabetes Mellitus,0.0022449219064931527;;
"Expanded downregulated network,""Gait, Widebased"",0.0022591238694831474";;
"Expanded downregulated network,""Gait, Festinating"",0.0022591238694831474";;
"Expanded downregulated network,""Gait, Frontal"",0.0022591238694831474";;
Expanded downregulated network,Charcot Gait,0.0022591238694831474;;
"Expanded downregulated network,""Gait, Scissors"",0.0022591238694831474";;
"Expanded downregulated network,""Gait, Hemiplegic"",0.0022591238694831474";;
Expanded downregulated network,Cerebellar ataxic gait,0.0022591238694831474;;
"Expanded downregulated network,""Gait, Broadened"",0.0022591238694831474";;
Expanded downregulated network,Premature Menopause,0.0022591238694831474;;
Expanded downregulated network,Waddling gait,0.0022591238694831474;;
"Expanded downregulated network,""Gait, Hysterical"",0.0022591238694831474";;
"Expanded downregulated network,""Gait, Shuffling"",0.0022591238694831474";;
"Expanded downregulated network,""Gait, Drop Foot"",0.0022591238694831474";;
"Expanded downregulated network,""Gait, Rigid"",0.0022591238694831474";;
"Expanded downregulated network,""Gait Disorder, Sensorimotor"",0.0022591238694831474";;
"Expanded downregulated network,""Gait, Stumbling"",0.0022591238694831474";;
Expanded downregulated network,Cornelia De Lange Syndrome,0.0022591238694831474;;
Expanded downregulated network,Spastic gait,0.0022591238694831474;;
Expanded downregulated network,Marche a Petit Pas,0.0022591238694831474;;
"Expanded downregulated network,""Gait Disorders, Neurologic"",0.0022591238694831474";;
"Expanded downregulated network,""Gait, Athetotic"",0.0022591238694831474";;
Expanded downregulated network,Rapid Fatigue of Gait,0.0022591238694831474;;
Expanded downregulated network,Hereditary Motor and Sensory-Neuropathy Type II,0.0022792165388877514;;
Expanded downregulated network,Partial Monosomy,0.0023208779601264274;;
Expanded downregulated network,Chromosome Deletion,0.0023208779601264274;;
Expanded downregulated network,Facies,0.0023678624249151748;;
Expanded downregulated network,Myoclonic Epilepsy,0.002370346262093533;;
Expanded downregulated network,22q11 Deletion Syndrome,0.002370346262093533;;
Expanded downregulated network,Rhabdoid tumor predisposition syndrome,0.002371348968529258;;
Expanded downregulated network,Aseptic Meningitis,0.002371348968529258;;
Expanded downregulated network,Loeys-Dietz Aortic Aneurysm Syndrome,0.0023805013250393753;;
Expanded downregulated network,Myoclonic Encephalopathy,0.002403901794538359;;
Expanded downregulated network,Benign Infantile Myoclonic Epilepsy,0.002403901794538359;;
"Expanded downregulated network,""Early Childhood Epilepsy, Myoclonic"",0.002403901794538359";;
Expanded downregulated network,Symptomatic Myoclonic Epilepsy,0.002403901794538359;;
Expanded downregulated network,Myoclonic Absence Epilepsy,0.002403901794538359;;
Expanded downregulated network,Idiopathic Myoclonic Epilepsy,0.002403901794538359;;
Expanded downregulated network,Extra-osseous Ewing's sarcoma,0.0024157590434232237;;
Expanded downregulated network,Atrioventricular Block,0.0024769065097983;;
Expanded downregulated network,Portal Hypertension,0.002522347907553944;;
Expanded downregulated network,Conus Medullaris Syndrome,0.002522347907553944;;
Expanded downregulated network,Hyperimmunoglobulin M syndrome,0.002522347907553944;;
Expanded downregulated network,Beckwith-Wiedemann Syndrome,0.002522347907553944;;
Expanded downregulated network,Memory Disorders,0.0025280698322550014;;
Expanded downregulated network,Inflammatory Bowel Diseases,0.0025280698322550014;;
Expanded downregulated network,Multiple Endocrine Neoplasia,0.0025280698322550014;;
Expanded downregulated network,Gonadotropin-Resistant Ovary Syndrome,0.002563887903350185;;
"Expanded downregulated network,""Hypergonadotropic Ovarian Failure, X-Linked"",0.002563887903350185";;
Expanded downregulated network,Digestive System Neoplasms,0.002580112060854437;;
Expanded downregulated network,Fibrolamellar Hepatocellular Carcinoma,0.002580112060854437;;
Expanded downregulated network,Cancer of Digestive System,0.002580112060854437;;
Expanded downregulated network,Pilocytic Astrocytoma,0.002580112060854437;;
Expanded downregulated network,Autosomal Dominant Emery-Dreifuss Muscular Dystrophy (disorder),0.0025839059697282166;;
Expanded downregulated network,Carcinosarcoma,0.002639066980727392;;
Expanded downregulated network,Pick Disease of the Brain,0.002639066980727392;;
Expanded downregulated network,Chondromalacia,0.0026761718444589825;;
Expanded downregulated network,Primary Myelofibrosis,0.0026761718444589825;;
Expanded downregulated network,Cartilage Diseases,0.0026761718444589825;;
"Expanded downregulated network,""Anemia, Diamond-Blackfan"",0.0026766969294476843";;
Expanded downregulated network,Exocrine pancreatic insufficiency,0.00269580863053078;;
Expanded downregulated network,Weaver syndrome,0.0027600284096235108;;
Expanded downregulated network,Juvenile pauciarticular chronic arthritis,0.0027600284096235108;;
Expanded downregulated network,Myeloproliferative disease,0.0027714191330676127;;
"Expanded downregulated network,""Major depression, single episode"",0.002794060110289232";;
Expanded downregulated network,Fibrocartilaginous Dysplasia of Bone,0.0028161982102130304;;
Expanded downregulated network,Osteitis Fibrosa Disseminata,0.0028161982102130304;;
Expanded downregulated network,Fibrocystic Dysplasia of Bone,0.0028161982102130304;;
"Expanded downregulated network,""Lymphoma, Non-Hodgkin, Familial"",0.0028161982102130304";;
Expanded downregulated network,Pena Shokeir syndrome Type 2,0.00282400526654914;;
Expanded downregulated network,CAMFAK syndrome,0.00282400526654914;;
Expanded downregulated network,Vomiting,0.002889895805207948;;
Expanded downregulated network,Asymmetric crying face association,0.0029228487362202562;;
Expanded downregulated network,Biliary Tract Cancer,0.002941446640222011;;
Expanded downregulated network,Sturge-Weber Syndrome,0.002941446640222011;;
Expanded downregulated network,Malignant Central Nervous System Neoplasm,0.002941446640222011;;
"Expanded downregulated network,""Malformations of Cortical Development, Group II"",0.002941446640222011";;
Expanded downregulated network,Epithelioid hemangioendothelioma,0.002995017882480031;;
Expanded downregulated network,Poisoning by fluorouracil,0.0030059460383444515;;
Expanded downregulated network,Mycobacterium Infections,0.0030059460383444515;;
"Expanded downregulated network,""INSULIN RESISTANCE, SEVERE, DIGENIC"",0.0030059460383444515";;
Expanded downregulated network,CNS disorder,0.003068181984263191;;
Expanded downregulated network,THROMBOPHILIA DUE TO THROMBIN DEFECT,0.003068181984263191;;
Expanded downregulated network,Mediastinal (Thymic) Large B-Cell Lymphoma,0.003071724483958924;;
"Expanded downregulated network,""Candidiasis, Chronic Mucocutaneous"",0.003071724483958924";;
"Expanded downregulated network,""Muscular Dystrophy, Emery-Dreifuss"",0.0030815032813966293";;
Expanded downregulated network,RAS-ASSOCIATED AUTOIMMUNE LEUKOPROLIFERATIVE DISORDER,0.0031427324649618243;;
Expanded downregulated network,Macroprolactinoma,0.0031739297391531335;;
Expanded downregulated network,Microprolactinoma,0.0031739297391531335;;
"Expanded downregulated network,""Neurofibromatosis, Type 3, mixed central and peripheral"",0.0031739297391531335";;
"Expanded downregulated network,""Thrombocythemia, Essential"",0.0032912761639754115";;
Expanded downregulated network,Seasonal Affective Disorder,0.0033373508176200513;;
Expanded downregulated network,Bmpr1a-Related Juvenile Polyposis,0.003352233888758152;;
Expanded downregulated network,Classic Pelizaeus-Merzbacher Disease,0.003352233888758152;;
"Expanded downregulated network,""Pelizaeus-Merzbacher Disease, Atypical"",0.003352233888758152";;
Expanded downregulated network,Adult Pelizaeus-Merzbacher Disease,0.003352233888758152;;
"Expanded downregulated network,""Pelizaeus-Merzbacher Disease, Transitional"",0.003352233888758152";;
Expanded downregulated network,Blepharo-cheilo-dontic syndrome,0.003352233888758152;;
Expanded downregulated network,Smad4-Related Juvenile Polyposis,0.003352233888758152;;
Expanded downregulated network,Congenital Nephrogenic Diabetes Insipidus,0.003464306119558268;;
Expanded downregulated network,Acquired Nephrogenic Diabetes Insipidus,0.003464306119558268;;
Expanded downregulated network,ADH-Resistant Diabetes Insipidus,0.003464306119558268;;
Expanded downregulated network,Deletion 11p13,0.003464306119558268;;
Expanded downregulated network,Penile Diseases,0.00357145204070149;;
Expanded downregulated network,Neurofibrosarcoma,0.00357145204070149;;
"Expanded downregulated network,""Acute Myeloid Leukemia, M1"",0.003585333886215752";;
Expanded downregulated network,Endometrioid carcinoma ovary,0.0036441970103793173;;
"Expanded downregulated network,""Systemic mastocytosis with associated clonal, hematologic non-mast-cell lineage disease"",0.0036441970103793173";;
Expanded downregulated network,Chromosome 17p13.3 Duplication Syndrome,0.0036647197516231573;;
Expanded downregulated network,Fibrosarcoma,0.003665730716517049;;
Expanded downregulated network,Retinal Neovascularization,0.003665730716517049;;
Expanded downregulated network,Xeroderma Pigmentosum,0.003665730716517049;;
Expanded downregulated network,Transient Ischemic Attack,0.003665730716517049;;
Expanded downregulated network,Kidney Neoplasm,0.003665730716517049;;
Expanded downregulated network,Abnormality of cardiovascular system morphology,0.003738777168252449;;
Expanded downregulated network,Non-24 Hour Sleep-Wake Disorder,0.0037697884087772074;;
"Expanded downregulated network,""Sleep Disorders, Circadian Rhythm"",0.0037697884087772074";;
Expanded downregulated network,Delayed Sleep Phase Syndrome,0.0037697884087772074;;
Expanded downregulated network,Shift-Work Sleep Disorder,0.0037697884087772074;;
Expanded downregulated network,Basal Cell Nevus Syndrome,0.0037697884087772074;;
Expanded downregulated network,Advanced Sleep Phase Syndrome,0.0037697884087772074;;
Expanded downregulated network,Nonorganic Sleep Wake Cycle Disorders,0.0037697884087772074;;
Expanded downregulated network,Bicuspid aortic valve,0.0038071930025290177;;
Expanded downregulated network,Facial Dysmorphism with Multiple Malformations,0.0038071930025290177;;
Expanded downregulated network,Myelofibrosis,0.0038692639622806466;;
"Expanded downregulated network,""NEPHROTIC SYNDROME, STEROID-RESISTANT, AUTOSOMAL RECESSIVE"",0.0038692639622806466";;
Expanded downregulated network,Abnormality of head or neck,0.0038692639622806466;;
Expanded downregulated network,Vipoma,0.0038692639622806466;;
Expanded downregulated network,Pancreatic Cholera,0.0038692639622806466;;
Expanded downregulated network,Cardiovascular Diseases,0.0038692639622806466;;
Expanded downregulated network,Heterotopic Ossification,0.0038767835872079797;;
Expanded downregulated network,Carcinoma of bladder,0.0038767835872079797;;
Expanded downregulated network,Congenital heart disease,0.0038767835872079797;;
Expanded downregulated network,Congenital central hypoventilation,0.003932292274482217;;
Expanded downregulated network,Infantile myofibromatosis,0.00395954318432809;;
"Expanded downregulated network,""Granuloma, Plasma Cell"",0.00395954318432809";;
Expanded downregulated network,Inflammatory Myofibroblastic Tumor,0.00395954318432809;;
Expanded downregulated network,Retinal Degeneration,0.003962373343900344;;
Expanded downregulated network,Recurrent respiratory infections,0.003962373343900344;;
Expanded downregulated network,Cystic Echinocccosis,0.003962373343900344;;
Expanded downregulated network,Echinococcosis,0.003962373343900344;;
Expanded downregulated network,Situs Inversus,0.0039652582153074985;;
Expanded downregulated network,Radial polydactyly,0.004031687922087005;;
"Expanded downregulated network,""DYSKERATOSIS CONGENITA, AUTOSOMAL DOMINANT"",0.004031687922087005";;
Expanded downregulated network,Leopard Syndrome 1,0.004031687922087005;;
Expanded downregulated network,Acute necrotizing encephalopathy of childhood,0.004031687922087005;;
Expanded downregulated network,Congenital clubfoot,0.004040333435688954;;
"Expanded downregulated network,""Immunoglobulin Deficiency, Late-Onset"",0.0040576076423960135";;
Expanded downregulated network,Acquired Hypogammaglobulinemia,0.0040576076423960135;;
"Expanded downregulated network,""Hepatitis, Animal"",0.004066016269531474";;
Expanded downregulated network,Extrapyramidal Disorders,0.004088654717076175;;
Expanded downregulated network,Basal Ganglia Diseases,0.004088654717076175;;
