GO_Biological_Process_2021,cellular lipid catabolic process (GO:0044242),3/27,0.0083355893734105,0.0415019555367121,0,0,7.954692556634304,38.0808716900861,ACOT8;ACADL;ACOX1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,cellular senescence (GO:0090398),3/27,0.0083355893734105,0.0415019555367121,0,0,7.954692556634304,38.0808716900861,MAPK14;SIRT1;PML;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,negative regulation of insulin receptor signaling pathway (GO:0046627),3/27,0.0083355893734105,0.0415019555367121,0,0,7.954692556634304,38.0808716900861,RPS6KB1;AHSG;PRKCB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,positive regulation of gene silencing by miRNA (GO:2000637),3/27,0.0083355893734105,0.0415019555367121,0,0,7.954692556634304,38.0808716900861,TGFB1;TP53;EGFR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,positive regulation of mitotic cell cycle (GO:0045931),3/27,0.0083355893734105,0.0415019555367121,0,0,7.954692556634304,38.0808716900861,APP;RPS6KB1;PRKCA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,protein ubiquitination (GO:0016567),16/525,0.0086393109566939,0.042931748317364,0,0,2.0367440131683745,9.677451595959589,SIAH1;CUL1;ISG15;HLA-A;HIF1A;SIRT1;PSMB8;FBXO30;HERC5;UBB;UBC;RPS27A;UBA52;TRIM22;HERC6;SKP1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,cartilage development (GO:0051216),4/52,0.0087369944227794,0.0432514571234537,0,0,5.313852813852814,25.18866684720355,TGFB1;AMELX;GDF5;CD44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,positive regulation of protein localization to plasma membrane (GO:1903078),4/52,0.0087369944227794,0.0432514571234537,0,0,5.313852813852814,25.18866684720355,ITGB1;AKT1;ACSL3;EGFR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,regulation of protein phosphorylation (GO:0001932),10/266,0.0092228286259919,0.0448347159537129,0,0,2.513451986754967,11.77822073874644,APP;TGFB1;GPNMB;STAT2;LRRK2;AKT1;SIRT1;AGER;EGFR;PML;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,bile acid and bile salt transport (GO:0015721),3/28,0.0092296601076648,0.0448347159537129,0,0,7.636116504854369,35.77774907877395,NCOA1;NCOA2;RXRA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,cellular response to epidermal growth factor stimulus (GO:0071364),3/28,0.0092296601076648,0.0448347159537129,0,0,7.636116504854369,35.77774907877395,MED1;SYAP1;EGFR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,regulation of immunoglobulin production (GO:0002637),3/28,0.0092296601076648,0.0448347159537129,0,0,7.636116504854369,35.77774907877395,GPI;RBP4;HLA-E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,response to ketone (GO:1901654),3/28,0.0092296601076648,0.0448347159537129,0,0,7.636116504854369,35.77774907877395,TGFB1;TGFB3;ABCB4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,negative regulation of cellular response to insulin stimulus (GO:1900077),3/28,0.0092296601076648,0.0448347159537129,0,0,7.636116504854369,35.77774907877395,RPS6KB1;AHSG;PRKCB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,negative regulation of oxidative stress-induced cell death (GO:1903202),3/28,0.0092296601076648,0.0448347159537129,0,0,7.636116504854369,35.77774907877395,LRRK2;AKT1;SIRT1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,positive regulation of defense response to virus by host (GO:0002230),3/28,0.0092296601076648,0.0448347159537129,0,0,7.636116504854369,35.77774907877395,DDX58;STAT1;PARP9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,positive regulation of monooxygenase activity (GO:0032770),3/28,0.0092296601076648,0.0448347159537129,0,0,7.636116504854369,35.77774907877395,DHFR;AKT1;HIF1A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,positive regulation of protein import into nucleus (GO:0042307),3/28,0.0092296601076648,0.0448347159537129,0,0,7.636116504854369,35.77774907877395,TGFB1;BAG3;CDH1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,negative regulation of cysteine-type endopeptidase activity (GO:2000117),4/53,0.0093366458371823,0.0452696435544879,0,0,5.205141796978531,24.32783446136386,FABP1;IFI6;AKT1;CD44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,regulation of interleukin-1 beta production (GO:0032651),5/83,0.0096502144780057,0.0467027170819907,0,0,4.094629583228932,19.00225516989758,APP;EGR1;CASP1;APOA1;AGER;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,positive regulation of angiogenesis (GO:0045766),6/116,0.0097417249101997,0.0470577922105364,0,0,3.4898395721925133,16.162623419195935,ITGB1;PRKCB;PDCD6;PRKCA;HIF1A;SIRT1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,aromatic amino acid family metabolic process (GO:0009072),2/10,0.0100497222600364,0.0475711305520701,0,0,15.870967741935484,73.00978897073196,IL4I1;PAH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,chylomicron assembly (GO:0034378),2/10,0.0100497222600364,0.0475711305520701,0,0,15.870967741935484,73.00978897073196,LPCAT3;APOA1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,regulation of tau-protein kinase activity (GO:1902947),2/10,0.0100497222600364,0.0475711305520701,0,0,15.870967741935484,73.00978897073196,RB1;EGR1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,indolalkylamine catabolic process (GO:0046218),2/10,0.0100497222600364,0.0475711305520701,0,0,15.870967741935484,73.00978897073196,IL4I1;TDO2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,negative regulation of cell-cell adhesion mediated by cadherin (GO:2000048),2/10,0.0100497222600364,0.0475711305520701,0,0,15.870967741935484,73.00978897073196,EPCAM;PLG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,negative regulation of extracellular matrix organization (GO:1903054),2/10,0.0100497222600364,0.0475711305520701,0,0,15.870967741935484,73.00978897073196,CST3;TGFB1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,negative regulation of transmembrane transport (GO:0034763),2/10,0.0100497222600364,0.0475711305520701,0,0,15.870967741935484,73.00978897073196,PRKCB;AKT1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,neuron projection regeneration (GO:0031102),2/10,0.0100497222600364,0.0475711305520701,0,0,15.870967741935484,73.00978897073196,DHFR;MTR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,peptidyl-lysine acetylation (GO:0018394),2/10,0.0100497222600364,0.0475711305520701,0,0,15.870967741935484,73.00978897073196,CREBBP;SIRT1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,positive regulation of RIG-I signaling pathway (GO:1900246),2/10,0.0100497222600364,0.0475711305520701,0,0,15.870967741935484,73.00978897073196,DDX60;OASL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,positive regulation of vascular endothelial growth factor receptor signaling pathway (GO:0030949),2/10,0.0100497222600364,0.0475711305520701,0,0,15.870967741935484,73.00978897073196,PRKCB;HIF1A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,regulation of fatty acid biosynthetic process (GO:0042304),3/29,0.0101776090142809,0.0479141883539831,0,0,7.342046303211352,33.68211587028269,ACADVL;ACADL;APOA1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,regulation of gluconeogenesis (GO:0006111),3/29,0.0101776090142809,0.0479141883539831,0,0,7.342046303211352,33.68211587028269,NNMT;SIRT1;PDK2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,regulation of response to biotic stimulus (GO:0002831),3/29,0.0101776090142809,0.0479141883539831,0,0,7.342046303211352,33.68211587028269,HERC5;IRF1;SAMHD1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,positive regulation of Wnt signaling pathway (GO:0030177),7/153,0.0103067696960044,0.0484343488975281,0,0,3.0719514933752525,14.05403784024205,SFRP4;TGFB1;LRRK2;TBL1X;NFKB1;EGFR;PSMB8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,regulation of protein binding (GO:0043393),6/118,0.0105450190188794,0.0494643387612535,0,0,3.4271708683473388,15.600830203914166,APP;LRRK2;AKT1;IFIT1;ACTB;IFIT2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,interstrand cross-link repair (GO:0036297),4/55,0.0106148584172894,0.0496084075425473,0,0,5.000509294626942,22.72981760849681,UBB;UBC;RPS27A;UBA52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,negative regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043154),4/55,0.0106148584172894,0.0496084075425473,0,0,5.000509294626942,22.72981760849681,FABP1;IFI6;AKT1;CD44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,G1/S transition of mitotic cell cycle (GO:0000082),5/85,0.0106331050862206,0.0496084075425473,0,0,3.99185667752443,18.13813060292411,RB1;DHFR;RPS6KB1;CUL1;BCAT1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Cellular_Component_2021,intracellular organelle lumen (GO:0070013),63/848,1.4396637989295738e-25,3.109673805687879e-23,0,0,6.092594582150257,348.4977365268261,APP;GPI;ACADVL;ACAA2;ECI1;LRRK2;ETFA;ETFB;ALDH1L2;CTSS;ACADL;DBT;SDF4;DLAT;HADH;ACADS;GYG1;PDK2;PDK1;BCKDHA;ACOT9;PDHX;MECR;AHSG;BCKDHB;AMT;APOA1;HSPG2;SIRT3;PCCA;MTHFD2;MTHFD2L;CANX;PCCB;ALDH7A1;DLD;MATN3;RNASEL;ECHS1;ACSS2;SDC4;SHMT2;ETFDH;PRELP;PDHB;AFP;EGFR;CST3;PRDX4;MTHFD1L;GRPEL1;ACSS1;AMELX;DECR1;PDHA2;PDHA1;TGFB1;AGXT2;GOT2;MAPK14;COL3A1;OGN;ALB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Cellular_Component_2021,mitochondrial matrix (GO:0005759),41/348,3.677553852955026e-24,3.9717581611914282e-22,0,0,9.551077562892893,515.3741817312879,RNASEL;ACADVL;ECHS1;ACSS2;ACAA2;SHMT2;ECI1;LRRK2;ETFDH;ETFA;PDHB;ETFB;ALDH1L2;MTHFD1L;GRPEL1;ACADL;DBT;DLAT;ACSS1;HADH;ACADS;PDK2;PDK1;DECR1;BCKDHA;ACOT9;PDHX;PDHA2;MECR;PDHA1;AGXT2;GOT2;BCKDHB;AMT;SIRT3;PCCA;MTHFD2;MTHFD2L;PCCB;ALDH7A1;DLD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Cellular_Component_2021,intermediate filament (GO:0005882),9/50,6.967451655698591e-08,4.0702246642144045e-06,0,0,14.2335184737986,234.56028845343687,DSP;KRT18;KRT3;KRT16;KRT14;KRT8;PKP1;KRT5;PLEC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Cellular_Component_2021,intermediate filament cytoskeleton (GO:0045111),11/84,7.537453081878527e-08,4.0702246642144045e-06,0,0,9.819551267464616,161.04846114131644,DSP;KRT18;KRT17;KRT3;KRT16;KRT14;KRT8;PKP1;KRT5;DDX60;PLEC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Cellular_Component_2021,collagen-containing extracellular matrix (GO:0062023),22/380,1.5113712182704072e-07,5.12097968117505e-06,0,0,4.096127913696783,64.33000969591603,POSTN;TGFB1;ANXA2;AHSG;TGFB3;ANXA4;ANXA5;APOA1;ANXA11;PLG;PRELP;HSPG2;CTSS;ASPN;COL3A1;CILP;OGN;S100A6;S100A4;AMELX;MATN3;S100A10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Cellular_Component_2021,integral component of lumenal side of endoplasmic reticulum membrane (GO:0071556),7/28,1.8787191930453098e-07,5.12097968117505e-06,0,0,21.49398907103825,332.88827151697683,CANX;HLA-B;HLA-C;HLA-A;HLA-F;HLA-G;HLA-E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Cellular_Component_2021,lumenal side of endoplasmic reticulum membrane (GO:0098553),7/28,1.8787191930453098e-07,5.12097968117505e-06,0,0,21.49398907103825,332.88827151697683,CANX;HLA-B;HLA-C;HLA-A;HLA-F;HLA-G;HLA-E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Cellular_Component_2021,endocytic vesicle membrane (GO:0030666),14/158,1.928842732807505e-07,5.12097968117505e-06,0,0,6.37621178225205,98.58372906023224,TYRP1;HLA-B;HLA-C;HLA-A;HLA-F;HLA-G;IGF2R;EGFR;HLA-E;UBB;UBC;RPS27A;UBA52;CFTR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Cellular_Component_2021,endosome membrane (GO:0010008),20/325,2.1337415338229375e-07,5.12097968117505e-06,0,0,4.352795867954188,66.85989615561473,IFITM3;ITGB1;IFITM2;ANXA2;TYRP1;HLA-B;HLA-C;HLA-A;HLA-F;HLA-G;EGFR;IGF2R;PLD3;HLA-E;UBB;UBC;IRF7;RPS27A;UBA52;CFTR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Cellular_Component_2021,mitochondrial outer membrane (GO:0005741),12/126,6.702276734791198e-07,1.447691774714899e-05,0,0,6.868070175438596,97.63407060222026,HADHB;CPT1A;RSAD2;IFI27;UBB;ACSL1;LRRK2;UBC;ACSL4;ACSL3;RPS27A;UBA52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Cellular_Component_2021,MHC class I protein complex (GO:0042612),4/6,8.502153828030219e-07,1.669513842595025e-05,0,0,127.83116883116882,1786.7954601061383,HLA-B;HLA-C;HLA-A;HLA-E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Cellular_Component_2021,mitochondrial membrane (GO:0031966),23/469,1.436686959751403e-06,2.586036527552526e-05,0,0,3.4335655655034367,46.192344065802,CPT1A;ACADVL;RSAD2;ACSL1;SHMT2;MX2;LRRK2;MX1;IFI6;ETFDH;PLA2G4A;ACSL4;ACSL3;HADHB;HADHA;IFI27;UBB;CPT2;CHDH;UBC;ALDH18A1;RPS27A;UBA52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Cellular_Component_2021,organelle outer membrane (GO:0031968),12/142,2.399241917128009e-06,3.986432723843461e-05,0,0,6.017846153846154,77.87308204524601,HADHB;CPT1A;RSAD2;IFI27;UBB;ACSL1;LRRK2;UBC;ACSL4;ACSL3;RPS27A;UBA52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Cellular_Component_2021,endoplasmic reticulum membrane (GO:0005789),29/712,2.621676859581333e-06,4.044872869068343e-05,0,0,2.851403856401554,36.645376739499,PLD4;PLD1;PLD3;FTCD;PLD2;APOO;PTDSS2;FADS2;UBB;UBC;CEPT1;TMEM38A;RPS27A;RSAD2;ACSL1;ACSL6;MBOAT1;PLA2G4A;MBOAT2;ACSL4;ACSL3;HLA-A;PML;LPCAT4;LPCAT3;CANX;PEMT;UBA52;CFTR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Cellular_Component_2021,vesicle (GO:0031982),15/226,2.857338601351229e-06,4.1145675859457694e-05,0,0,4.662023074345349,59.51361465025504,ANXA2;ANXA4;TYRP1;APOA1;PRELP;ACTB;EGFR;UBB;MYO6;UBC;OGN;AKT1;RPS27A;UBA52;GBP1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Cellular_Component_2021,nucleus (GO:0005634),104/4484,5.574588268263231e-06,7.525694162155362e-05,0,0,1.7474885844748858,21.139879841817304,RB1;PDCD6;HDAC11;IFI35;RBPJ;ACTB;UXT;AKT1;TRIM22;SKP1;MED1;SP110;PRKCB;MAP1S;KRT8;ACOT13;KRT5;PISD;SFRP4;S100A6;PKP1;S100A4;PKP3;TP53;UBA52;CFTR;SHMT2;SHMT1;PLD4;HIF1A;PRDX4;UBB;BAG3;MYO6;UBC;S100A13;DECR1;IP6K2;EGR1;CREBBP;PDHA2;PDHA1;TGFB1;GOT1;SIAH1;PTK6;ISG15;NFKB1;ISG20;TH;ADI1;ALB;FHL1;ADAR;CALB1;CASP3;ACADS;NCOA1;DSP;NCOA2;TIGD4;ANXA2;RING1;ANXA4;PLA2G4A;CACYBP;PARP9;SIRT1;SIRT3;OAS1;IRF3;IRF4;IRF1;IRF2;IRF7;IRF8;IRF5;IRF6;DLD;IRF9;SYNPO2;TTK;PDHB;SAMHD1;USP18;EGFR;CECR2;RXRA;TBL1X;GBP2;RPS27A;STAT1;MX2;MX1;MAPK14;S100B;PML;LRPPRC;PSMB8;MAPK11;RPS6KB1;KRT16;KRT14;ZYX;;;;;;;;;;;;
GO_Cellular_Component_2021,intracellular membrane-bounded organelle (GO:0043231),116/5192,7.297919315667283e-06,9.272650424612548e-05,0,0,1.7036876216207524,20.151083066895072,RB1;PDCD6;HDAC11;IFI35;RBPJ;ACTB;UXT;AKT1;TRIM22;SKP1;MED1;SP110;PRKCB;MAP1S;KRT8;ACOT13;KRT5;PISD;SFRP4;S100A6;PKP1;S100A4;PKP3;TP53;UBA52;CFTR;SHMT2;SHMT1;PLD4;HIF1A;PRDX4;UBB;BAG3;MYO6;UBC;S100A13;DECR1;IP6K2;EGR1;CREBBP;PDHA2;PDHA1;TGFB1;GOT1;TGFB3;SIAH1;PTK6;ISG15;TYR;NFKB1;ISG20;TH;ADI1;ALB;PEMT;ITM2B;LRRK2;FHL1;ADAR;CTSS;CALB1;CASP3;DLAT;ACADS;NCOA1;DSP;NCOA2;TIGD4;ANXA2;RING1;ANXA4;PLA2G4A;CACYBP;PARP9;SIRT1;SIRT3;OAS1;IRF3;OAS2;IRF4;IRF1;OAS3;IRF2;IRF7;IRF8;IRF5;IRF6;DLD;IRF9;ACSS2;SYNPO2;TYRP1;TTK;PDHB;SAMHD1;USP18;EGFR;CECR2;RXRA;TBL1X;GBP2;RPS27A;STAT1;MX2;MX1;ATP2B1;MAPK14;S100B;PML;LRPPRC;PSMB8;MAPK11;RPS6KB1;KRT16;KRT14;ZYX
